CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON
,18900,18900,"Crossville, TN","Crossville, TN Micro Area",M2,2,G3110,1763849866,9823729,+35.9523984,-084.9947614
258,19540,19540,"Decatur, IN","Decatur, IN Micro Area",M2,2,G3110,878078799,2430642,+40.7457327,-084.9361305
174,19420,19420,"Dayton, TN","Dayton, TN Micro Area",M2,2,G3110,816823020,54463362,+35.6005870,-084.9495522
194,17980,17980,"Columbus, GA-AL","Columbus, GA-AL Metro Area",M1,1,G3110,5014777653,61081469,+32.4368358,-084.9008787
122,15660,15660,"Calhoun, GA","Calhoun, GA Micro Area",M2,2,G3110,921538728,5787828,+34.5096669,-084.8738622
174,19140,19140,"Dalton, GA","Dalton, GA Metro Area",M1,1,G3110,1644571669,7253399,+34.7969222,-084.8563302
,19220,19220,"Danville, KY","Danville, KY Micro Area",M2,2,G3110,1329044507,15775952,+37.5078476,-084.7356841
174,17420,17420,"Cleveland, TN","Cleveland, TN Metro Area",M1,1,G3110,1977283659,26793316,+35.1381292,-084.6550700
338,16380,16380,"Celina, OH","Celina, OH Micro Area",M2,2,G3110,1197738408,28425902,+40.5353325,-084.6320588
174,11940,11940,"Athens, TN","Athens, TN Micro Area",M2,2,G3110,1114009043,5340572,+35.4244708,-084.6199625
330,29620,29620,"Lansing-East Lansing, MI","Lansing-East Lansing, MI Metro Area",M1,1,G3110,4397041601,44017378,+42.7136586,-084.6053717
533,12460,12460,"Bainbridge, GA","Bainbridge, GA Micro Area",M2,2,G3110,1546584747,67412755,+30.8806553,-084.5841442
178,17140,17140,"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",M1,1,G3110,10788684057,192334753,+39.0694579,-084.4271533
,27100,27100,"Jackson, MI","Jackson, MI Metro Area",M1,1,G3110,1817308302,56538564,+42.2484738,-084.4208679
122,12060,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA Metro Area",M1,1,G3110,22485809510,398427699,+33.6937280,-084.3999113
212,19380,19380,"Dayton, OH","Dayton, OH Metro Area",M1,1,G3110,3320017376,21705383,+39.8288538,-084.1418129
314,28940,28940,"Knoxville, TN","Knoxville, TN Metro Area",M1,1,G3110,9066318482,386471845,+36.0444622,-084.1361137
474,13020,13020,"Bay City, MI","Bay City, MI Metro Area",M1,1,G3110,1145557660,487987306,+43.6997112,-083.9787007
,18380,18380,"Cordele, GA","Cordele, GA Micro Area",M2,2,G3110,706002618,21657691,+31.9151491,-083.7535313
198,13340,13340,"Bellefontaine, OH","Bellefontaine, OH Micro Area",M2,2,G3110,1187336848,21598324,+40.3875532,-083.7663430
122,27600,27600,"Jefferson, GA","Jefferson, GA Micro Area",M2,2,G3110,879716380,8906549,+34.1308883,-083.5625382
,18460,18460,"Cornelia, GA","Cornelia, GA Micro Area",M2,2,G3110,716754762,5917259,+34.6343924,-083.5258749
122,12020,12020,"Athens-Clarke County, GA","Athens-Clarke County, GA Metro Area",M1,1,G3110,2654353088,26370977,+33.9439840,-083.2138965
,19000,19000,"Cullowhee, NC","Cullowhee, NC Micro Area",M2,2,G3110,1271085173,9779083,+35.2799287,-083.1224776
198,17060,17060,"Chillicothe, OH","Chillicothe, OH Micro Area",M2,2,G3110,1784987273,9938174,+39.3238179,-083.0595805
360,15340,15340,"Bucyrus, OH","Bucyrus, OH Micro Area",M2,2,G3110,1040619677,2359515,+40.8485244,-082.9247827
198,18140,18140,"Columbus, OH","Columbus, OH Metro Area",M1,1,G3110,12423532141,138606167,+39.9685617,-082.8359105
120,14820,14820,"Brevard, NC","Brevard, NC Micro Area",M2,2,G3110,980388876,5135255,+35.2100794,-082.8166530
264,29380,29380,"Lake City, FL","Lake City, FL Micro Area",M2,2,G3110,2065626671,9773963,+30.2213332,-082.6231676
,27160,27160,"Jackson, OH","Jackson, OH Micro Area",M2,2,G3110,1088581966,3184785,+39.0134773,-082.6141420
304,28700,28700,"Kingsport-Bristol-Bristol, TN-VA","Kingsport-Bristol-Bristol, TN-VA Metro Area",M1,1,G3110,5205840458,96136681,+36.6041611,-082.4401446
170,26580,26580,"Huntington-Ashland, WV-KY-OH","Huntington-Ashland, WV-KY-OH Metro Area",M1,1,G3110,6546101845,91680146,+38.3736912,-082.3851927
304,27740,27740,"Johnson City, TN","Johnson City, TN Metro Area",M1,1,G3110,2211413861,26142889,+36.2506085,-082.3310257
,11900,11900,"Athens, OH","Athens, OH Micro Area",M2,2,G3110,1304383717,12463892,+39.3326037,-082.0458439
,18740,18740,"Coshocton, OH","Coshocton, OH Micro Area",M2,2,G3110,1460530890,9243185,+40.2967096,-081.9301092
300,27260,27260,"Jacksonville, FL","Jacksonville, FL Metro Area",M1,1,G3110,8293138571,1285729956,+30.2371049,-081.7552353
,29460,29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL Metro Area",M1,1,G3110,4653250695,553800050,+27.9531147,-081.6927831
,14380,14380,"Boone, NC","Boone, NC Micro Area",M2,2,G3110,809500164,2341456,+36.2353724,-081.7099229
184,17460,17460,"Cleveland-Elyria, OH","Cleveland-Elyria, OH Metro Area",M1,1,G3110,5174470870,5132075101,+41.7603920,-081.7242168
,15260,15260,"Brunswick, GA","Brunswick, GA Metro Area",M1,1,G3110,3332039102,828371760,+31.3017523,-081.5888759
198,15740,15740,"Cambridge, OH","Cambridge, OH Micro Area",M2,2,G3110,1352631185,15666075,+40.0566648,-081.4978750
170,16620,16620,"Charleston, WV","Charleston, WV Metro Area",M1,1,G3110,4520564666,32465412,+38.2832126,-081.4925567
,14140,14140,"Bluefield, WV-VA","Bluefield, WV-VA Micro Area",M2,2,G3110,2428934069,7345999,+37.2484625,-081.3593755
,28580,28580,"Key West, FL","Key West, FL Micro Area",M2,2,G3110,2546040739,7133347242,+25.6154566,-081.1899714
,17500,17500,"Clewiston, FL","Clewiston, FL Micro Area",M2,2,G3110,2986009287,96120136,+26.5399670,-081.1521142
,13220,13220,"Beckley, WV","Beckley, WV Metro Area",M1,1,G3110,3281350429,27863627,+37.9055556,-081.1639065
172,16740,16740,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC Metro Area",M1,1,G3110,13122824461,290855932,+35.1872950,-080.8674907
,13980,13980,"Blacksburg-Christiansburg-Radford, VA","Blacksburg-Christiansburg-Radford, VA Metro Area",M1,1,G3110,3763221779,46075636,+37.1213643,-080.5315166
,17220,17220,"Clarksburg, WV","Clarksburg, WV Micro Area",M2,2,G3110,2353000500,10811595,+39.2883500,-080.4315298
,16700,16700,"Charleston-North Charleston, SC","Charleston-North Charleston, SC Metro Area",M1,1,G3110,6703756813,1488520869,+33.0058308,-080.0061090
,13500,13500,"Bennettsville, SC","Bennettsville, SC Micro Area",M2,2,G3110,1242378725,14475689,+34.6018053,-079.6779418
246,29900,29900,"Laurinburg, NC","Laurinburg, NC Micro Area",M2,2,G3110,825813447,3821988,+34.8400226,-079.4773366
,27460,27460,"Jamestown-Dunkirk-Fredonia, NY","Jamestown-Dunkirk-Fredonia, NY Micro Area",M2,2,G3110,2745973929,1139483687,+42.3042159,-079.4075949
268,15500,15500,"Burlington, NC","Burlington, NC Metro Area",M1,1,G3110,1098038862,27933266,+36.0439535,-079.4005733
,19260,19260,"Danville, VA","Danville, VA Micro Area",M2,2,G3110,2620813835,26395443,+36.8118530,-079.4001219
430,26860,26860,"Indiana, PA","Indiana, PA Micro Area",M2,2,G3110,2141999553,18812180,+40.6514319,-079.0875451
,19060,19060,"Cumberland, MD-WV","Cumberland, MD-WV Metro Area",M1,1,G3110,1947653075,18535226,+39.5321854,-078.8070822
160,15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",M1,1,G3110,4053461568,2075804933,+43.0443711,-078.7773351
306,27780,27780,"Johnstown, PA","Johnstown, PA Metro Area",M1,1,G3110,1782823041,13677375,+40.5103124,-078.7104629
,16820,16820,"Charlottesville, VA","Charlottesville, VA Metro Area",M1,1,G3110,5759372808,45545340,+37.8545896,-078.5782820
,14620,14620,"Bradford, PA","Bradford, PA Micro Area",M2,2,G3110,2536106035,13010718,+41.8145902,-078.5724631
464,12860,12860,"Batavia, NY","Batavia, NY Micro Area",M2,2,G3110,1276697994,6142605,+43.0009096,-078.1927784
,28820,28820,"Kinston, NC","Kinston, NC Micro Area",M2,2,G3110,1037491246,5802376,+35.2400677,-077.6355095
,30380,30380,"Lewistown, PA","Lewistown, PA Micro Area",M2,2,G3110,1064564850,9544799,+40.6016069,-077.6519381
,27340,27340,"Jacksonville, NC","Jacksonville, NC Metro Area",M1,1,G3110,1975580950,370722552,+34.7631087,-077.4994691
236,18500,18500,"Corning, NY","Corning, NY Micro Area",M2,2,G3110,3601566799,34993606,+42.2667252,-077.3855253
146,30260,30260,"Lewisburg, PA","Lewisburg, PA Micro Area",M2,2,G3110,818399145,4639329,+40.9621790,-077.0554751
532,12180,12180,"Auburn, NY","Auburn, NY Micro Area",M2,2,G3110,1791214123,445685237,+43.0085456,-076.5745866
548,12580,12580,"Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD Metro Area",M1,1,G3110,6737902107,1304071479,+39.3043610,-076.5495009
548,15680,15680,"California-Lexington Park, MD","California-Lexington Park, MD Metro Area",M1,1,G3110,925648069,1053753865,+38.2202894,-076.5303837
296,27060,27060,"Ithaca, NY","Ithaca, NY Metro Area",M1,1,G3110,1229335864,43793070,+42.4530029,-076.4734815
146,14100,14100,"Bloomsburg-Berwick, PA","Bloomsburg-Berwick, PA Metro Area",M1,1,G3110,1588566913,23674272,+41.0404036,-076.4616535
276,30140,30140,"Lebanon, PA","Lebanon, PA Metro Area",M1,1,G3110,937138345,1727921,+40.3715593,-076.4648697
,29540,29540,"Lancaster, PA","Lancaster, PA Metro Area",M1,1,G3110,2444495031,103535036,+40.0419921,-076.2501980
548,15700,15700,"Cambridge, MD","Cambridge, MD Micro Area",M2,2,G3110,1400542045,1145386121,+38.4291957,-076.0474333
296,18660,18660,"Cortland, NY","Cortland, NY Micro Area",M2,2,G3110,1291815778,7112822,+42.5940390,-076.0762397
545,28620,28620,"Kill Devil Hills, NC","Kill Devil Hills, NC Micro Area",M2,2,G3110,2000239990,3585799713,+35.6971031,-075.8346677
428,12100,12100,"Atlantic City-Hammonton, NJ","Atlantic City-Hammonton, NJ Metro Area",M1,1,G3110,1439256827,300767732,+39.4693540,-074.6337584
408,14860,14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT Metro Area",M1,1,G3110,1618664455,548955210,+41.2274128,-073.3670614
,13540,13540,"Bennington, VT","Bennington, VT Micro Area",M2,2,G3110,1748198169,6926826,+43.0353254,-073.1114603
,15540,15540,"Burlington-South Burlington, VT","Burlington-South Burlington, VT Metro Area",M1,1,G3110,3243268574,657471312,+44.6891168,-073.0411707
,12740,12740,"Barre, VT","Barre, VT Micro Area",M2,2,G3110,1779419614,21187618,+44.2749884,-072.6095138
,28300,28300,"Keene, NH","Keene, NH Micro Area",M2,2,G3110,1830365875,57990894,+42.9254553,-072.2482169
,17200,17200,"Claremont-Lebanon, NH-VT","Claremont-Lebanon, NH-VT Micro Area",M2,2,G3110,10107502443,176274795,+43.7857408,-072.1591251
148,18180,18180,"Concord, NH","Concord, NH Micro Area",M2,2,G3110,2419397118,57788836,+43.2994849,-071.6801295
148,29060,29060,"Laconia, NH","Laconia, NH Micro Area",M2,2,G3110,1036582285,177039289,+43.5191091,-071.4253661
,13620,13620,"Berlin, NH-VT","Berlin, NH-VT Micro Area",M2,2,G3110,6366924190,121059528,+44.6986899,-071.4219364
148,14460,14460,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,1,G3110,9032882339,2654345192,+42.5176060,-071.0219925
148,12700,12700,"Barnstable Town, MA","Barnstable Town, MA Metro Area",M1,1,G3110,1019719638,2361606119,+41.7988188,-070.2110827
438,30340,30340,"Lewiston-Auburn, ME","Lewiston-Auburn, ME Metro Area",M1,1,G3110,1211937419,75599699,+44.1676811,-070.2074347
,12300,12300,"Augusta-Waterville, ME","Augusta-Waterville, ME Micro Area",M2,2,G3110,2246806175,216724439,+44.4170119,-069.7657639
,12620,12620,"Bangor, ME","Bangor, ME Metro Area",M1,1,G3110,8799074164,413603851,+45.4092789,-068.6665979
,27580,27580,"Jayuya, PR","Jayuya, PR Micro Area",M2,2,G3110,115340552,3091,+18.2111522,-066.5868700
434,17620,17620,"Coamo, PR","Coamo, PR Micro Area",M2,2,G3110,202052316,38061,+18.1037997,-066.3575862
490,17640,17640,"Coco, PR","Coco, PR Micro Area",M2,2,G3110,179660999,115910576,+17.9714853,-066.2622515
,11020,11020,"Altoona, PA","Altoona, PA Metro Area",M1,1,G3110,1361815246,3285511,+40.4979217,-078.3106362
