PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,6080,10.2,1.336,1.6,16.73,34810,3.9,10.18,12.06,16.09,20.66,24.46,21180,25090,33460,42970,50870,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-4111,Tool and Die Makers,detailed,3770,14.2,0.829,1.61,26.81,55760,2.5,15.45,20.52,26.53,33.48,38.3,32130,42670,55180,69650,79660,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,7930,7.1,1.742,0.64,19.65,40880,1.5,12.46,15.16,18.56,23.24,28.9,25910,31530,38610,48340,60110,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,990,17.4,0.216,0.65,17.81,37040,2.7,11.78,13.67,16.95,21.16,24.18,24510,28440,35250,44010,50300,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,1300,28.7,0.286,2.03,18.44,38360,3.4,11.01,13.88,17.84,22.13,27.44,22890,28860,37110,46030,57070,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,1940,15,0.427,1.69,15.98,33230,3.5,10.25,12.68,14.7,18.5,24,21320,26370,30580,38480,49910,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,260,25.2,0.057,0.83,20.92,43510,3,15.08,16.96,19.97,24.81,29.05,31360,35280,41530,51600,60430,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-4199,"Metal Workers and Plastic Workers, All Other",detailed,380,13.7,0.085,0.52,19.95,41500,2.5,11.52,15.42,19.33,24.28,29.22,23950,32080,40210,50500,60770,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-5111,Prepress Technicians and Workers,detailed,1100,11.2,0.241,1.02,20.35,42330,2.9,11.93,15.49,19.31,25.45,29.87,24820,32210,40160,52930,62120,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-5112,Printing Press Operators,detailed,7420,7.8,1.631,1.35,20.67,42980,3.1,10.79,14.51,19.69,26.44,31.27,22450,30180,40960,54990,65040,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-5113,Print Binding and Finishing Workers,detailed,1590,14.4,0.35,0.93,17.51,36420,2.7,10.61,13.37,17.21,21.34,25.35,22080,27810,35790,44380,52720,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6011,Laundry and Dry-Cleaning Workers,detailed,7290,12.4,1.601,1.08,11.13,23160,2.7,8.78,9.18,10.23,12.17,14.97,18260,19100,21280,25310,31140,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,540,36.9,0.118,0.37,10.07,20950,2.3,8.54,8.91,9.57,11.14,12.29,17770,18530,19900,23180,25550,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6031,Sewing Machine Operators,detailed,2990,10.3,0.657,0.66,13.31,27690,2.4,9.96,10.9,12.58,15.16,18.09,20720,22680,26160,31540,37620,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6041,Shoe and Leather Workers and Repairers,detailed,200,30.8,0.045,0.81,15.11,31440,3.8,8.88,12.76,15.18,17.93,21.77,18480,26530,31580,37300,45280,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6051,"Sewers, Hand",detailed,**,**,**,**,10.1,21010,4.3,8.61,8.81,9.14,9.48,14.42,17900,18320,19020,19710,30000,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,600,37,0.131,0.85,16.19,33680,7,9.03,11.44,15.51,20.65,23.95,18780,23790,32260,42950,49820,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,140,31.9,0.032,0.41,15.04,31280,5,9.79,12.18,14.97,17.94,19.77,20360,25320,31140,37310,41130,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,90,36.4,0.019,0.18,15.97,33220,2.6,10.83,12.93,15.46,18.7,22.47,22520,26890,32170,38900,46740,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,**,**,**,**,9.24,19210,4.7,8.89,9.05,9.32,9.59,9.76,18480,18820,19380,19950,20290,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,**,**,**,**,14.07,29260,2.3,10.39,11.54,13.51,16.34,18.92,21620,23990,28110,33990,39350,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,**,**,**,**,17.25,35870,4.4,10.75,12.88,17.27,21.44,23.76,22370,26780,35930,44600,49430,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6092,Fabric and Apparel Patternmakers,detailed,**,**,**,**,13.56,28190,8.1,10.08,10.78,11.95,14.97,19.34,20960,22420,24850,31130,40230,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6093,Upholsterers,detailed,890,33.2,0.196,0.85,17.86,37150,8.8,11.8,14.27,17.04,20.14,24.59,24540,29680,35450,41900,51160,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,80,42.3,0.017,0.16,14.82,30830,13.5,8.74,9.28,13.44,15.51,26.59,18180,19300,27960,32260,55300,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-7011,Cabinetmakers and Bench Carpenters,detailed,1850,14.8,0.406,0.58,19.89,41360,6.6,9.35,12.51,18.6,26.76,30.56,19450,26020,38680,55660,63560,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-7021,Furniture Finishers,detailed,220,24.2,0.049,0.4,15.52,32290,3.9,9.85,11.1,14.34,19.78,23.23,20480,23080,29820,41140,48330,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,620,44.5,0.135,0.38,16.69,34720,2.8,13.02,15.04,16.77,18.46,20.68,27080,31280,34880,38390,43020,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,460,35.2,0.1,0.18,14.48,30120,4.3,9.93,11.54,13.53,16.4,19.62,20650,24010,28140,34120,40800,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-8012,Power Distributors and Dispatchers,detailed,290,29.9,0.065,0.8,41.16,85610,1.9,30.38,35.59,42.24,47.55,51.22,63200,74030,87850,98900,106540,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-8013,Power Plant Operators,detailed,770,24.4,0.169,0.68,37.54,78070,4,23.95,31.91,38.84,45.09,49.04,49820,66370,80800,93780,102000,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-8021,Stationary Engineers and Boiler Operators,detailed,**,**,**,**,38.04,79120,3.1,26.12,32.91,38.69,45.47,49.64,54320,68460,80460,94580,103260,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,1890,11.5,0.415,0.5,30.51,63460,2.5,20.39,24.36,29.82,36.58,42.69,42420,50670,62020,76080,88800,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-8091,Chemical Plant and System Operators,detailed,1060,13.5,0.233,0.98,28.08,58400,7.9,14.28,18.66,27.79,36.29,42.46,29690,38820,57810,75470,88320,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-8092,Gas Plant Operators,detailed,800,21.7,0.175,1.41,35.32,73470,4.2,23.9,28.02,36.4,43.45,47.54,49720,58290,75720,90370,98880,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,**,**,**,**,24.34,50620,7.9,17.15,19.33,23.61,28.22,31.41,35680,40200,49100,58690,65330,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-8099,"Plant and System Operators, All Other",detailed,110,39.5,0.024,0.28,28.63,59550,3.7,17.78,25.65,29.24,33.8,37.83,36990,53360,60820,70310,78690,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9011,Chemical Equipment Operators and Tenders,detailed,1320,13.6,0.29,0.55,21.73,45210,3.5,12.77,16.36,20.33,26.39,34.34,26550,34020,42290,54890,71430,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,310,30.3,0.068,0.2,20.05,41700,4.2,14.24,16.18,18.33,22.83,28.49,29620,33650,38120,47480,59260,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,**,**,**,**,18.09,37630,4,10.32,11.79,16.47,23.24,28.59,21460,24530,34260,48340,59480,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9022,"Grinding and Polishing Workers, Hand",detailed,430,20,0.095,0.5,15.57,32390,4.4,10.21,11.85,14.71,18.28,23.19,21240,24640,30610,38020,48230,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,4920,9.2,1.082,1.16,19.86,41300,3.4,12.6,15.56,18.48,23.62,29.92,26220,32370,38440,49140,62230,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9031,"Cutters and Trimmers, Hand",detailed,530,24.3,0.116,1.14,13.53,28150,4.7,9.57,10.7,12.77,15.07,18.81,19900,22250,26560,31340,39110,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,2060,30.3,0.452,1.03,16.12,33530,4.5,10.51,11.94,15.16,18.79,24.38,21850,24830,31530,39090,50710,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,840,27.2,0.185,0.36,16.22,33740,4.3,10.5,12.18,15.56,19.3,23.72,21830,25330,32370,40150,49340,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,720,42.5,0.159,1.14,17.16,35700,2.9,12.81,15.9,17.38,18.86,19.78,26650,33060,36140,39230,41150,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,18520,3.9,4.069,1.1,18.45,38370,2.1,9.63,12.26,16.82,23.14,29.81,20040,25500,34980,48130,62010,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9071,Jewelers and Precious Stone and Metal Workers,detailed,720,46.6,0.158,0.84,17.08,35520,11,9.87,12.31,16.42,20.06,25.82,20520,25600,34150,41730,53700,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9081,Dental Laboratory Technicians,detailed,850,26.3,0.188,0.71,20.18,41970,5.7,9.2,14.88,18.41,24.12,30.91,19140,30960,38300,50160,64290,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9082,Medical Appliance Technicians,detailed,550,28.2,0.121,1.17,18.94,39390,8.2,10.47,12.96,16.86,22.32,31.4,21780,26950,35070,46430,65310,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9083,Ophthalmic Laboratory Technicians,detailed,1430,29.5,0.315,1.55,*,*,*,*,*,*,*,*,*,*,*,*,*,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9111,Packaging and Filling Machine Operators and Tenders,detailed,16720,8.1,3.674,1.33,15.53,32310,2.7,9.4,10.89,13.91,18.82,25.75,19560,22650,28930,39140,53560,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,1600,14.1,0.352,0.58,16.77,34880,3.5,9.87,11.95,15.76,21.19,25.74,20520,24850,32780,44070,53540,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9122,"Painters, Transportation Equipment",detailed,1460,14.4,0.322,0.82,23.47,48810,4.2,14.17,17.32,22.27,28.43,34.62,29470,36020,46320,59140,72010,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9123,"Painting, Coating, and Decorating Workers",detailed,110,41.4,0.025,0.22,25.26,52530,8.2,11.26,16.25,24.89,35.36,38.21,23430,33800,51770,73560,79470,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9151,Photographic Process Workers and Processing Machine Operators,detailed,640,22.9,0.14,0.74,15.18,31570,6.7,9.03,9.63,12.61,18.35,24.2,18770,20030,26230,38170,50330,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,250,23,0.056,0.46,18.71,38910,5.1,12.64,14.54,17.93,22.13,27.05,26290,30240,37300,46030,56260,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,470,34.4,0.103,0.81,16.45,34220,7.1,10.01,11.05,13.87,19.44,28.76,20820,22990,28840,40430,59820,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,210,23.8,0.045,0.78,22.6,47000,15.5,11.32,14.63,26.4,29.08,30.68,23550,30420,54920,60480,63820,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9194,Etchers and Engravers,detailed,390,22.2,0.085,1.26,15.13,31470,12.2,8.84,9.76,11.49,20.89,28.37,18390,20300,23900,43460,59000,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,1420,20.4,0.311,1.11,17.45,36290,5.4,9.39,11.6,16.67,22.66,27.76,19520,24120,34670,47120,57730,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,2960,11.5,0.651,0.98,17.19,35760,2.4,11.08,13.46,16.75,20.66,24.21,23040,28000,34840,42980,50360,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9198,Helpers--Production Workers,detailed,11180,9.4,2.456,0.8,13.54,28170,2.3,9.31,10.38,12.61,16.15,18.86,19370,21600,26220,33600,39230,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",51-9199,"Production Workers, All Other",detailed,40950,15.4,8.996,5.02,15.99,33260,4.2,9.46,10.86,14.05,19.47,25.1,19680,22590,29230,40490,52220,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-0000,Transportation and Material Moving Occupations,major,367220,2.1,80.67,1.16,17.91,37250,3.6,9.1,10.41,14.26,21.74,30.59,18930,21660,29660,45210,63620,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-1011,Aircraft Cargo Handling Supervisors,detailed,310,7.7,0.068,1.28,25.24,52490,4.1,15.72,18.47,23.89,29.57,41.05,32710,38420,49680,61500,85390,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",detailed,5740,5.3,1.261,0.96,24.31,50560,2.1,13.63,16.78,22.73,30.32,38.45,28350,34890,47280,63070,79970,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,detailed,4410,6.2,0.969,0.67,30.26,62940,2.6,14.97,21.53,29.26,36.53,44.36,31140,44790,60860,75980,92280,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,7290,14.6,1.602,2.76,*,142410,14.1,*,*,*,*,*,55150,81840,122420,166640,#,True,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-2012,Commercial Pilots,detailed,680,25,0.149,0.54,*,117010,9.5,*,*,*,*,*,39980,83160,119190,151270,179010,True,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-2021,Air Traffic Controllers,detailed,1210,21.9,0.266,1.61,64.61,134380,6.7,34.54,47.93,68.63,80.17,88.99,71840,99680,142760,166750,185100,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-2022,Airfield Operations Specialists,detailed,130,29.2,0.028,0.45,27.1,56370,5.5,16.56,18.76,26.58,32.24,42.5,34450,39010,55280,67070,88400,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-2031,Flight Attendants,detailed,11560,11.9,2.539,3.14,*,49270,7.5,*,*,*,*,*,22100,30800,46700,64620,78410,True,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,480,49.3,0.106,0.86,11.2,23290,3.2,9.09,9.54,10.63,12.86,14.58,18910,19840,22100,26750,30340,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-3021,"Bus Drivers, Transit and Intercity",detailed,6880,7,1.511,1.25,25.97,54010,10.2,13.85,17.62,26.53,34.71,37.69,28810,36660,55180,72190,78400,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-3022,"Bus Drivers, School or Special Client",detailed,15920,5,3.498,0.95,16.71,34750,2.2,10.31,13.07,15.94,20.18,23.95,21450,27170,33150,41970,49810,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-3031,Driver/Sales Workers,detailed,9810,13.3,2.155,0.71,14.01,29150,4.2,8.66,9.05,11.23,18.07,23.57,18010,18830,23350,37580,49020,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,49090,4.5,10.783,0.89,23.66,49210,1.7,14.37,18.1,23.03,28.96,35.48,29890,37650,47910,60230,73810,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-3033,Light Truck or Delivery Services Drivers,detailed,31760,6,6.977,1.14,17.15,35670,2.7,9.13,10.62,15.18,21.93,29.54,18990,22090,31580,45610,61450,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-3041,Taxi Drivers and Chauffeurs,detailed,6820,9.1,1.498,1.11,13.25,27550,3.5,9.6,10.59,12.13,14.91,18.03,19960,22030,25240,31020,37510,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-3099,"Motor Vehicle Operators, All Other",detailed,900,21,0.199,0.52,16.14,33560,10.4,9.6,10.4,11.74,21.24,27.86,19980,21640,24420,44170,57950,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-4021,"Railroad Brake, Signal, and Switch Operators",detailed,**,**,**,**,19.74,41060,5.9,15.99,17.39,19.52,22.1,23.81,33260,36170,40590,45960,49520,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-4041,Subway and Streetcar Operators,detailed,310,0.6,0.068,0.77,32.51,67620,4.8,25.6,30.12,33.68,36.64,38.42,53250,62660,70050,76210,79900,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-4099,"Rail Transportation Workers, All Other",detailed,1640,6,0.361,11.33,31.17,64840,5.7,15.03,25.96,33.07,37.57,42.69,31270,54000,68790,78140,88790,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-5011,Sailors and Marine Oilers,detailed,410,35.7,0.091,0.39,16.72,34770,9.6,9.51,10.7,13.68,20.79,29.38,19790,22250,28460,43240,61100,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,300,36.6,0.067,0.26,25.06,52120,6.5,11.61,16.38,18.97,29.42,49.82,24150,34060,39470,61200,103630,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-5022,Motorboat Operators,detailed,**,**,**,**,17.53,36470,24.4,10.17,11.29,13.49,18.94,35.84,21160,23490,28070,39400,74550,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-6011,Bridge and Lock Tenders,detailed,120,8.2,0.027,1.1,33.08,68800,7.5,22.69,24.74,27.83,34.18,56.28,47200,51460,57890,71090,117070,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-6021,Parking Lot Attendants,detailed,4190,12,0.92,0.88,12.25,25490,3.2,8.91,9.49,10.86,13.49,18.88,18530,19730,22590,28050,39280,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-6031,Automotive and Watercraft Service Attendants,detailed,2040,21.3,0.449,0.57,13.01,27050,4.5,8.84,9.65,11.25,15.15,21.21,18390,20080,23400,31500,44120,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-6041,Traffic Technicians,detailed,60,30.3,0.014,0.31,23.99,49900,7.7,12.28,13.83,22.14,31.37,39.54,25540,28760,46050,65250,82240,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-6051,Transportation Inspectors,detailed,430,30,0.094,0.48,42.94,89310,2.1,26.7,33.87,42.52,51.62,60.48,55530,70450,88440,107370,125790,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-6061,"Transportation Attendants, Except Flight Attendants",detailed,750,40.5,0.165,1.26,11.88,24720,5.9,8.9,9.3,10.29,12.49,18.03,18510,19340,21400,25980,37510,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-6099,"Transportation Workers, All Other",detailed,1350,48.2,0.296,1.1,24.63,51240,3.1,14.45,21.83,26.42,28.99,30.54,30050,45410,54950,60300,63520,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7011,Conveyor Operators and Tenders,detailed,390,26.2,0.086,0.42,17.68,36770,6.3,11.91,13.75,17.1,21.39,23.72,24770,28590,35560,44480,49340,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7021,Crane and Tower Operators,detailed,1610,15.4,0.354,1.1,22.86,47540,7.2,12.93,15.65,18.89,30.67,37.93,26900,32550,39290,63800,78900,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7032,Excavating and Loading Machine and Dragline Operators,detailed,390,31.8,0.086,0.25,29.76,61900,12.8,14.39,17.51,28.18,43.04,47.93,29930,36420,58610,89510,99690,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7041,Hoist and Winch Operators,detailed,210,5,0.045,2.14,44.21,91960,5.6,40.99,42.76,45.72,48.67,50.44,85270,88950,95090,101230,104910,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7051,Industrial Truck and Tractor Operators,detailed,18630,8.1,4.093,1.06,16.39,34080,1.2,10.94,12.89,15.05,19.11,24.15,22750,26820,31310,39760,50240,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7061,Cleaners of Vehicles and Equipment,detailed,13730,5.1,3.017,1.21,13.26,27580,10.9,8.72,9.15,10.52,14.49,26.08,18150,19030,21890,30150,54240,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,117700,5.1,25.857,1.4,13.61,28320,1.4,9.02,9.74,11.73,15.92,21.6,18770,20250,24400,33110,44920,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7063,Machine Feeders and Offbearers,detailed,2120,20.3,0.465,0.74,15.54,32320,5.4,9.56,10.92,13.95,19.59,24.16,19880,22710,29020,40740,50250,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7064,"Packers and Packagers, Hand",detailed,44490,13.7,9.773,1.94,11.64,24200,2,8.74,9.18,10.56,12.99,16.08,18180,19090,21970,27030,33440,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7081,Refuse and Recyclable Material Collectors,detailed,2540,11.9,0.558,0.68,24.75,51480,11.5,11.34,15.7,23.26,34.84,38.58,23590,32650,48390,72470,80260,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7121,"Tank Car, Truck, and Ship Loaders",detailed,**,**,**,**,18.16,37760,12.6,9.8,12.34,17.41,22.87,27.17,20390,25670,36220,47560,56510,,
IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",53-7199,"Material Moving Workers, All Other",detailed,190,20.3,0.042,0.25,21.51,44730,8.3,10.53,12.44,22.04,29.13,33.84,21910,25870,45840,60580,70380,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",00-0000,All Occupations,total,2677320,0.4,1000,1,30.81,64080,0.7,10.79,14.53,23.72,38.43,59.37,22450,30210,49340,79930,123490,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",11-0000,Management Occupations,major,221280,0.9,82.649,1.64,65.27,135750,0.7,28.42,39.51,56.71,80.33,#,59120,82190,117950,167090,#,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",11-1011,Chief Executives,detailed,8770,3.1,3.277,2.06,107.44,223470,2,50.38,69.85,#,#,#,104800,145280,#,#,#,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",11-1021,General and Operations Managers,detailed,56510,1.5,21.106,1.35,67.9,141220,1,26.31,36.28,55.55,89.46,#,54720,75450,115540,186080,#,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",11-1031,Legislators,detailed,510,6.6,0.189,0.49,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",11-2011,Advertising and Promotions Managers,detailed,1160,12.4,0.433,2.11,69.24,144030,8,35.29,45.91,59.15,85.24,#,73390,95490,123030,177300,#,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",11-2021,Marketing Managers,detailed,10790,3.4,4.031,2.75,69.52,144610,1.1,37.96,48,64.76,84.17,#,78960,99830,134690,175080,#,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",11-2022,Sales Managers,detailed,12890,2.8,4.813,1.85,74.78,155550,1.4,35.69,48.08,67.02,92.42,#,74230,100010,139390,192240,#,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",11-2031,Public Relations and Fundraising Managers,detailed,3550,4,1.327,2.91,62.65,130320,3.6,31.67,41.88,56.31,75.62,#,65870,87110,117130,157290,#,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",11-3011,Administrative Services Managers,detailed,10710,2.8,4,2.11,52.39,108980,1.1,27.65,35.95,48.26,62.9,80.71,57500,74770,100380,130820,167880,,
